txdate,storecode,tillid,tendercode,cashfloat,cashfloatbase,depositdr,depositdrbase,depositcr,depositcrbase,salesdr,salesdrbase,salescr,salescrbase,pettycash,pettycashbase,cashlift,cashliftbase,excessmoney
2011-03-05 00:00:00.000,11014,02,CH,500.00,500.00,0.00,0.00,0.00,0.00,30838.90,30838.90,27.70,27.70,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,22,CH,500.00,500.00,0.00,0.00,0.00,0.00,16896.50,16896.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,01,OT,0.00,0.00,0.00,0.00,0.00,0.00,47619.70,47619.70,120.00,120.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,01,AG,0.00,0.00,0.00,0.00,0.00,0.00,115076.70,115076.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,01,LJ,0.00,0.00,0.00,0.00,0.00,0.00,5025.00,5025.00,5025.00,5025.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,46,AG,0.00,0.00,0.00,0.00,0.00,0.00,21223.00,21223.00,2164.00,2164.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,36,AG,0.00,0.00,0.00,0.00,0.00,0.00,35656.00,35656.00,440.00,440.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,36,OT,0.00,0.00,0.00,0.00,0.00,0.00,14150.50,14150.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,22,AG,0.00,0.00,0.00,0.00,0.00,0.00,49387.40,49387.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,09,LF,0.00,0.00,0.00,0.00,0.00,0.00,2388.00,2388.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,40,CH,500.00,500.00,0.00,0.00,0.00,0.00,16947.00,16947.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,26,XD,0.00,0.00,0.00,0.00,0.00,0.00,33577.20,33577.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,02,LF,0.00,0.00,0.00,0.00,0.00,0.00,4719.70,4719.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,07,RJ,0.00,0.00,0.00,0.00,0.00,0.00,3056.00,3056.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,46,XD,0.00,0.00,0.00,0.00,0.00,0.00,4207.00,4207.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,13,ST,0.00,0.00,0.00,0.00,0.00,0.00,12869.90,12869.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,02,OT,0.00,0.00,0.00,0.00,0.00,0.00,29354.00,29354.00,380.00,380.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,13,CH,500.00,500.00,0.00,0.00,0.00,0.00,27464.20,27464.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,22,OT,0.00,0.00,0.00,0.00,0.00,0.00,18095.90,18095.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,30,ST,0.00,0.00,0.00,0.00,0.00,0.00,17826.00,17826.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,13,OT,0.00,0.00,0.00,0.00,0.00,0.00,31717.60,31717.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,40,AG,0.00,0.00,0.00,0.00,0.00,0.00,23716.20,23716.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,02,ST,0.00,0.00,0.00,0.00,0.00,0.00,23393.20,23393.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,07,AG,0.00,0.00,0.00,0.00,0.00,0.00,80044.70,80044.70,1841.00,1841.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,37,AG,0.00,0.00,0.00,0.00,0.00,0.00,35782.00,35782.00,149.00,149.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,02,XD,0.00,0.00,0.00,0.00,0.00,0.00,43116.60,43116.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,30,XD,0.00,0.00,0.00,0.00,0.00,0.00,11649.00,11649.00,418.00,418.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,09,AG,0.00,0.00,0.00,0.00,0.00,0.00,85196.20,85196.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,26,ST,0.00,0.00,0.00,0.00,0.00,0.00,16686.10,16686.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,16,AG,0.00,0.00,0.00,0.00,0.00,0.00,42961.90,42961.90,236.00,236.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,26,AG,0.00,0.00,0.00,0.00,0.00,0.00,79164.00,79164.00,3224.00,3224.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,39,CH,500.00,500.00,0.00,0.00,0.00,0.00,9306.20,9306.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,09,XD,0.00,0.00,0.00,0.00,0.00,0.00,36005.50,36005.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,39,AG,0.00,0.00,0.00,0.00,0.00,0.00,17204.00,17204.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,07,XD,0.00,0.00,0.00,0.00,0.00,0.00,19533.20,19533.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,17,AG,0.00,0.00,0.00,0.00,0.00,0.00,49414.80,49414.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,36,ST,0.00,0.00,0.00,0.00,0.00,0.00,8524.50,8524.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,30,AG,0.00,0.00,0.00,0.00,0.00,0.00,38619.00,38619.00,459.00,459.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,36,XD,0.00,0.00,0.00,0.00,0.00,0.00,4438.50,4438.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,02,LJ,0.00,0.00,0.00,0.00,0.00,0.00,20263.00,20263.00,20263.00,20263.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,13,AG,0.00,0.00,0.00,0.00,0.00,0.00,65406.00,65406.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,11,OT,0.00,0.00,0.00,0.00,0.00,0.00,8219.00,8219.00,17581.00,17581.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,37,CH,0.00,0.00,0.00,0.00,0.00,0.00,9356.20,9356.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,11,XD,0.00,0.00,0.00,0.00,0.00,0.00,17576.00,17576.00,19391.10,19391.10,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,37,OT,0.00,0.00,0.00,0.00,0.00,0.00,7851.50,7851.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,22,XD,0.00,0.00,0.00,0.00,0.00,0.00,9113.10,9113.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,37,ST,0.00,0.00,0.00,0.00,0.00,0.00,4296.60,4296.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,11,AG,0.00,0.00,0.00,0.00,0.00,0.00,821.00,821.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,01,XD,0.00,0.00,0.00,0.00,0.00,0.00,45862.30,45862.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,02,AG,0.00,0.00,0.00,0.00,0.00,0.00,95319.70,95319.70,200.00,200.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,17,OT,0.00,0.00,0.00,0.00,0.00,0.00,10353.90,10353.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,13,XD,0.00,0.00,0.00,0.00,0.00,0.00,36142.80,36142.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,13,LF,0.00,0.00,0.00,0.00,0.00,0.00,2716.60,2716.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,11,CH,10000.00,10000.00,0.00,0.00,0.00,0.00,4294.70,4294.70,13876.00,13876.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,17,RJ,0.00,0.00,0.00,0.00,0.00,0.00,930.00,930.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,01,LF,0.00,0.00,0.00,0.00,0.00,0.00,3053.30,3053.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,22,ST,0.00,0.00,0.00,0.00,0.00,0.00,5384.80,5384.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,22,LF,0.00,0.00,0.00,0.00,0.00,0.00,5400.30,5400.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,46,ST,0.00,0.00,0.00,0.00,0.00,0.00,4582.00,4582.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,07,ST,0.00,0.00,0.00,0.00,0.00,0.00,914.00,914.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,01,ST,0.00,0.00,0.00,0.00,0.00,0.00,18591.00,18591.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,16,XD,0.00,0.00,0.00,0.00,0.00,0.00,12560.40,12560.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,39,LF,0.00,0.00,0.00,0.00,0.00,0.00,522.30,522.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,39,OT,0.00,0.00,0.00,0.00,0.00,0.00,14036.80,14036.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,09,OT,0.00,0.00,0.00,0.00,0.00,0.00,27759.60,27759.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,01,RJ,0.00,0.00,0.00,0.00,0.00,0.00,17127.50,17127.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,07,OT,0.00,0.00,0.00,0.00,0.00,0.00,45008.00,45008.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,36,LF,0.00,0.00,0.00,0.00,0.00,0.00,1081.50,1081.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,02,RJ,0.00,0.00,0.00,0.00,0.00,0.00,1352.00,1352.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,26,OT,0.00,0.00,0.00,0.00,0.00,0.00,27519.00,27519.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,07,LF,0.00,0.00,0.00,0.00,0.00,0.00,3624.50,3624.50,105.00,105.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,39,XD,0.00,0.00,0.00,0.00,0.00,0.00,3049.70,3049.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,09,ST,0.00,0.00,0.00,0.00,0.00,0.00,28214.60,28214.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,36,RJ,0.00,0.00,0.00,0.00,0.00,0.00,1477.60,1477.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,46,LF,0.00,0.00,0.00,0.00,0.00,0.00,947.20,947.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,16,RJ,0.00,0.00,0.00,0.00,0.00,0.00,1705.00,1705.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,26,LF,0.00,0.00,0.00,0.00,0.00,0.00,6857.60,6857.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,16,OT,0.00,0.00,0.00,0.00,0.00,0.00,27298.10,27298.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,46,OT,0.00,0.00,0.00,0.00,0.00,0.00,12055.00,12055.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,13,RJ,0.00,0.00,0.00,0.00,0.00,0.00,1711.00,1711.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,40,XD,0.00,0.00,0.00,0.00,0.00,0.00,7260.00,7260.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,17,ST,0.00,0.00,0.00,0.00,0.00,0.00,3448.00,3448.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,16,ST,0.00,0.00,0.00,0.00,0.00,0.00,10413.80,10413.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,17,XD,0.00,0.00,0.00,0.00,0.00,0.00,4075.00,4075.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,37,XD,0.00,0.00,0.00,0.00,0.00,0.00,2881.80,2881.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,40,OT,0.00,0.00,0.00,0.00,0.00,0.00,10897.90,10897.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,09,RJ,0.00,0.00,0.00,0.00,0.00,0.00,1037.00,1037.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,30,FC,0.00,0.00,0.00,0.00,0.00,0.00,1700.00,1700.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,46,RJ,0.00,0.00,0.00,0.00,0.00,0.00,706.80,706.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,39,RJ,0.00,0.00,0.00,0.00,0.00,0.00,970.00,970.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,40,ST,0.00,0.00,0.00,0.00,0.00,0.00,4602.20,4602.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,30,RJ,0.00,0.00,0.00,0.00,0.00,0.00,1233.00,1233.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,05,AG,0.00,0.00,0.00,0.00,0.00,0.00,12046.00,12046.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,40,RJ,0.00,0.00,0.00,0.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,05,XD,0.00,0.00,0.00,0.00,0.00,0.00,2192.60,2192.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,26,RJ,0.00,0.00,0.00,0.00,0.00,0.00,6939.00,6939.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,30,OT,0.00,0.00,0.00,0.00,0.00,0.00,10483.00,10483.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,17,LF,0.00,0.00,0.00,0.00,0.00,0.00,1031.00,1031.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,22,RJ,0.00,0.00,0.00,0.00,0.00,0.00,983.00,983.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,05,CH,0.00,0.00,0.00,0.00,0.00,0.00,6037.40,6037.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,37,LF,0.00,0.00,0.00,0.00,0.00,0.00,251.80,251.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,39,ST,0.00,0.00,0.00,0.00,0.00,0.00,3029.00,3029.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,05,ST,0.00,0.00,0.00,0.00,0.00,0.00,2695.80,2695.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,16,FC,0.00,0.00,0.00,0.00,0.00,0.00,399.00,399.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,05,OT,0.00,0.00,0.00,0.00,0.00,0.00,4203.00,4203.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,05,LJ,0.00,0.00,0.00,0.00,0.00,0.00,1775.00,1775.00,1775.00,1775.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,05,LF,0.00,0.00,0.00,0.00,0.00,0.00,432.00,432.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,11,RJ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,491.00,491.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,05,RJ,0.00,0.00,0.00,0.00,0.00,0.00,852.20,852.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,08,ST,0.00,0.00,0.00,0.00,0.00,0.00,435.00,435.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,07,LJ,0.00,0.00,0.00,0.00,0.00,0.00,740.00,740.00,740.00,740.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,08,OT,0.00,0.00,0.00,0.00,0.00,0.00,1589.00,1589.00,460.00,460.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,08,LJ,0.00,0.00,0.00,0.00,0.00,0.00,460.00,460.00,460.00,460.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,08,AG,0.00,0.00,0.00,0.00,0.00,0.00,2692.00,2692.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,08,RJ,0.00,0.00,0.00,0.00,0.00,0.00,247.00,247.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,08,XD,0.00,0.00,0.00,0.00,0.00,0.00,455.00,455.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,37,RJ,0.00,0.00,0.00,0.00,0.00,0.00,1345.00,1345.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,08,LF,0.00,0.00,0.00,0.00,0.00,0.00,718.00,718.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,30,LF,0.00,0.00,0.00,0.00,0.00,0.00,2617.00,2617.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,22,HK,0.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,16,LF,0.00,0.00,0.00,0.00,0.00,0.00,662.00,662.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,11,LF,0.00,0.00,0.00,0.00,0.00,0.00,379.00,379.00,778.00,778.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,40,LF,0.00,0.00,0.00,0.00,0.00,0.00,569.00,569.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,02,CP,0.00,0.00,0.00,0.00,0.00,0.00,155.00,155.00,155.00,155.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,09,FC,0.00,0.00,0.00,0.00,0.00,0.00,155.00,155.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,40,FC,0.00,0.00,0.00,0.00,0.00,0.00,820.00,820.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,13,CP,0.00,0.00,0.00,0.00,0.00,0.00,330.00,330.00,330.00,330.00,0.00,0.00,0.00,0.00,0.00
2011-03-05 00:00:00.000,11014,26,FC,0.00,0.00,0.00,0.00,0.00,0.00,198.00,198.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,27,CH,500.00,500.00,0.00,0.00,0.00,0.00,13969.40,13969.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,47,CH,500.00,500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,11,CH,12000.00,12000.00,0.00,0.00,0.00,0.00,8748.20,8748.20,19861.40,19861.40,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,14,CH,500.00,500.00,0.00,0.00,0.00,0.00,20737.20,20737.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,30,CH,500.00,500.00,0.00,0.00,0.00,0.00,15030.40,15030.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,37,CH,500.00,500.00,0.00,0.00,0.00,0.00,18667.10,18667.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,09,CH,500.00,500.00,0.00,0.00,0.00,0.00,19350.80,19350.80,386.00,386.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,22,CH,500.00,500.00,0.00,0.00,0.00,0.00,15262.30,15262.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,02,CH,500.00,500.00,0.00,0.00,0.00,0.00,26252.80,26252.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,07,CH,0.00,0.00,0.00,0.00,0.00,0.00,28724.50,28724.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,16,CH,500.00,500.00,0.00,0.00,0.00,0.00,13305.00,13305.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,36,CH,500.00,500.00,0.00,0.00,0.00,0.00,10395.10,10395.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,11,OT,0.00,0.00,0.00,0.00,0.00,0.00,6275.60,6275.60,23602.40,23602.40,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,11,XD,0.00,0.00,0.00,0.00,0.00,0.00,3124.60,3124.60,4809.80,4809.80,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,01,CH,500.00,500.00,0.00,0.00,0.00,0.00,23427.30,23427.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,40,XD,0.00,0.00,0.00,0.00,0.00,0.00,6942.00,6942.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,16,AG,0.00,0.00,0.00,0.00,0.00,0.00,53585.20,53585.20,746.00,746.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,40,AG,0.00,0.00,0.00,0.00,0.00,0.00,30974.00,30974.00,378.00,378.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,30,OT,0.00,0.00,0.00,0.00,0.00,0.00,14055.00,14055.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,02,AG,0.00,0.00,0.00,0.00,0.00,0.00,100584.00,100584.00,12806.00,12806.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,01,XD,0.00,0.00,0.00,0.00,0.00,0.00,9251.00,9251.00,95.00,95.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,45,AG,0.00,0.00,0.00,0.00,0.00,0.00,17482.90,17482.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,30,AG,0.00,0.00,0.00,0.00,0.00,0.00,53914.70,53914.70,2348.00,2348.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,37,AG,0.00,0.00,0.00,0.00,0.00,0.00,38805.90,38805.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,45,ST,0.00,0.00,0.00,0.00,0.00,0.00,4084.00,4084.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,02,XD,0.00,0.00,0.00,0.00,0.00,0.00,51455.10,51455.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,22,ST,0.00,0.00,0.00,0.00,0.00,0.00,12064.40,12064.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,07,XD,0.00,0.00,0.00,0.00,0.00,0.00,15877.60,15877.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,02,LJ,0.00,0.00,0.00,0.00,0.00,0.00,17017.00,17017.00,17017.00,17017.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,09,AG,0.00,0.00,0.00,0.00,0.00,0.00,80850.40,80850.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,01,ST,0.00,0.00,0.00,0.00,0.00,0.00,8417.10,8417.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,40,CH,0.00,0.00,0.00,0.00,0.00,0.00,18731.20,18731.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,37,XD,0.00,0.00,0.00,0.00,0.00,0.00,5484.60,5484.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,01,AG,0.00,0.00,0.00,0.00,0.00,0.00,46424.00,46424.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,45,OT,0.00,0.00,0.00,0.00,0.00,0.00,12010.00,12010.00,456.00,456.00,0.00,0.00,0.00,0.00,0.00
